% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.125       1.2566371       158.83504       15.967840
0.125       1.3194689       158.24682       18.416315
0.125       1.3823008       154.82935       20.717206
0.125       1.4451326       145.85034       22.299792
0.125       1.5079645       135.83552       23.597007
0.125       1.5707963       131.73119       25.865359
0.125       1.6336282       125.75010       27.773989
0.125       1.6964600       117.60233       29.088215
0.125       1.7592919       112.81313       31.120288
0.125       1.8221237       108.02498       33.107626
0.125       1.8849556       105.26506       35.715593
0.125       1.9477874       100.58865       37.656843
0.125       2.0106193       96.712896       39.823937
0.125       2.0734512       92.892868       41.950202
0.125       2.1362830       88.726227       43.822649
0.125       2.1991149       84.288547       45.413248
0.125       2.2619467       83.730506       49.090910
0.125       2.3247786       79.648927       50.698483
0.125       2.3876104       78.504904       54.132420
0.125       2.4504423       73.890462       55.079763
0.125       2.5132741       71.973810       57.884773
0.125       2.5761060       67.152009       58.159471
0.125       2.6389378       65.510801       60.991687
0.125       2.7017697       61.742774       61.688097
0.125       2.7646015       60.935852       65.229009
0.125       2.8274334       59.141753       67.723844
0.125       2.8902652       56.206238       68.749236
0.125       2.9530971       56.409039       73.595648
0.125       3.0159289       53.660058       74.573532
0.125       3.0787608       51.620504       76.316833
0.125       3.1415927       50.400911       79.169565
0.125       3.2044245       48.577863       80.976463
0.125       3.2672564       46.512011       82.183571
0.125       3.3300882       45.343915       84.831371
0.125       3.3929201       43.300694       85.681290
0.125       3.4557519       42.695860       89.265512
0.125       3.5185838       40.914677       90.292791
0.125       3.5814156       39.972384       93.023888
0.125       3.6442475       38.471928       94.327385
0.125       3.7070793       37.966774       97.987256
0.125       3.7699112       36.517580       99.120985
0.125       3.8327430       35.477557       101.19361
0.125       3.8955749       34.316787       102.77596
0.125       3.9584067       33.477416       105.19218
0.125       4.0212386       32.317551       106.46043
0.125       4.1469023       30.184888       109.05140
0.125       4.2725660       30.191956       119.29654
0.125       4.3982297       28.808758       124.17338
0.125       4.5238934       27.026675       126.76518
0.125       4.6495571       25.873982       131.75536
0.125       4.7752208       25.093682       138.42516
0.125       4.9008845       23.689404       141.26930
0.125       5.0265482       22.655005       145.76189
0.125       5.1522120       21.628507       149.85732
0.125       5.2778757       20.537396       152.96536
0.125       5.4035394       19.437278       155.36052
0.125       5.5292031       18.990036       162.62363
0.125       5.6548668       18.245840       167.14803
0.125       5.7805305       17.382361       170.09131
0.125       5.9061942       16.823695       175.59607
0.125       6.0318579       16.097035       178.96555
