# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       3.1415927       3.0791813       4.8367667
2.500       3.2044245       2.9758324       4.9605389
2.500       3.2672564       2.9549059       5.2211185
2.500       3.3300882       2.8483567       5.3288298
2.500       3.3929201       2.7638159       5.4689034
2.500       3.4557519       2.6684104       5.5789255
2.500       3.5185838       2.6306725       5.8055147
2.500       3.5814156       2.5422504       5.9163351
2.500       3.6442475       2.5132470       6.1621039
2.500       3.7070793       2.4693951       6.3731843
2.500       3.7699112       2.3718356       6.4379590
2.500       3.8327430       2.3332492       6.6551905
2.500       3.8955749       2.2847415       6.8426135
2.500       3.9584067       2.2287810       7.0032384
2.500       4.0212386       2.2228170       7.3224007
