% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       7.2884950       9.4560533       185.47857
0.250       7.4141587       9.2141787       190.24468
0.250       7.5398224       8.8455147       192.07760
0.250       7.6654861       8.6343962       197.02500
0.250       7.7911498       8.2869315       198.54944
0.250       7.9168135       8.0118866       201.39853
0.250       8.0424772       7.8929069       208.00643
0.250       8.2938046       7.2573564       209.75393
0.250       8.5451320       7.0524115       222.92780
0.250       8.7964594       6.6364926       228.84034
0.250       9.0477868       6.2204616       233.41027
0.250       9.2991143       5.8681383       239.05363
0.250       9.5504417       5.6105372       247.59683
0.250       9.8017691       5.3386232       254.69061
0.250       10.053096       4.9861020       256.64391
0.250       10.304424       4.7443817       262.97897
0.250       10.555751       4.5950374       273.79579
0.250       10.807079       4.3075863       275.44139
0.250       11.058406       4.1794856       286.33254
0.250       11.309734       4.0151105       294.25570
0.250       11.561061       3.8676123       302.76542
0.250       11.812388       3.6860958       307.78682
0.250       12.063716       3.5405376       314.90732
0.250       12.315043       3.3401042       316.03712
0.250       12.566371       3.2240239       324.11424
0.250       12.817698       3.1092660       331.70975
0.250       13.069025       2.9729044       336.18692
0.250       13.320353       2.8942071       346.53496
0.250       13.571680       2.7729812       351.17051
0.250       13.823008       2.6874603       359.60023
0.250       14.074335       2.5839585       364.95512
0.250       14.325663       2.4702385       367.91991
0.250       14.576990       2.4339591       381.93291
0.250       14.828317       2.3368695       385.99381
0.250       15.079645       2.2521699       391.24134
0.250       15.330972       2.1712791       396.36472
0.250       15.582300       2.0909581       400.78388
0.250       15.833627       2.0348032       409.19837
0.250       16.084954       1.9815905       417.77618
0.250       16.587609       1.8235577       421.63937
0.250       17.090264       1.6890391       427.12627
0.250       17.592919       1.6164926       445.92076
0.250       18.095574       1.5595666       468.15670
0.250       18.598229       1.4724569       479.87441
0.250       19.100883       1.3729356       484.70868
0.250       19.603538       1.2805774       488.74181
0.250       20.106193       1.2486080       514.14534
0.250       20.608848       1.1699587       518.80234
0.250       21.111503       1.1151488       531.57008
0.250       21.614157       1.0709389       547.83515
0.250       22.116812       1.0244448       561.46982
0.250       22.619467      0.97876623       573.84730
0.250       23.122122      0.94601037       592.44661
0.250       23.624777      0.89568472       598.31317
0.250       24.127432      0.84716459       602.79735
0.250       24.630086      0.81108299       613.95050
0.250       25.132741      0.80047888       643.78331
0.250       25.635396      0.76010360       648.72874
0.250       26.138051      0.73417626       664.18673
0.250       26.640706      0.70643869       676.67777
0.250       27.143361      0.69932161       708.49706
0.250       27.646015      0.65514729       701.30485
0.250       28.148670      0.63710533       719.87178
0.250       28.651325      0.61547878       733.36043
0.250       29.153980      0.58877390       739.11558
0.250       29.656635      0.57594924       761.06206
0.250       30.159289      0.55625135       773.04478
0.250       30.661944      0.54062600       789.52568
0.250       31.164599      0.52651273       807.35356
0.250       31.667254      0.49816928       801.45366
0.250       32.169909      0.49018537       826.76121
0.250       33.175218      0.46897393       867.48172
0.250       34.180528      0.43946775       889.06513
0.250       35.185838      0.41029028       905.45146
0.250       36.191147      0.39186683       941.05677
0.250       37.196457      0.37207242       970.06863
0.250       38.201767      0.35146082       992.65315
0.250       39.207076      0.33909190       1035.3354
0.250       40.212386      0.32245082       1062.2171
0.250       41.217696      0.30634835       1086.7682
0.250       42.223005      0.29446433       1122.9240
0.250       43.228315      0.28109067       1150.3278
0.250       44.233625      0.27056631       1186.3192
0.250       45.238934      0.25795981       1209.9277
0.250       46.244244      0.24879263       1246.4671
0.250       47.249554      0.24044463       1284.9270
0.250       48.254863      0.23078028       1313.6879
0.250       49.260173      0.22332689       1352.3810
0.250       50.265482      0.21242919       1366.7655
0.250       51.270792      0.20657507       1410.4518
0.250       52.276102      0.19898187       1440.1023
0.250       53.281411      0.19331279       1481.3512
0.250       54.286721      0.18641760       1510.9079
0.250       55.292031      0.17970954       1538.9659
0.250       56.297340      0.17295758       1563.4122
0.250       57.302650      0.16743213       1596.0011
0.250       58.307960      0.16377712       1644.7770
0.250       59.313269      0.16092689       1701.1965
0.250       60.318579      0.15510158       1724.4071
0.250       61.323889      0.15091072       1763.1100
0.250       62.329198      0.14704495       1803.8275
0.250       63.334508      0.14421857       1856.1482
0.250       64.339818      0.13884181       1873.3978
0.250       66.350437      0.13625687       2016.3226
0.250       68.361056      0.12624562       2043.2094
0.250       70.371675      0.12067511       2130.5004
0.250       72.382295      0.11593312       2227.2801
0.250       74.392914      0.10935954       2280.9809
0.250       76.403533      0.10402417       2350.4166
0.250       78.414153     0.099845734       2438.8390
0.250       80.424772     0.097600912       2572.1343
0.250       82.435391     0.092540416       2626.2908
0.250       84.446011     0.087829784       2679.4736
0.250       86.456630     0.085324262       2793.4294
0.250       88.467249     0.083020209       2912.0689
0.250       90.477868     0.079447071       2981.0910
0.250       92.488488     0.078780483       3157.5623
0.250       94.499107     0.076512324       3271.0318
0.250       96.509726     0.071892347       3273.9058
0.250       98.520346     0.071269106       3452.6245
0.250       100.53096     0.068350741       3518.1393
0.250       102.54158     0.066679784       3642.2061
0.250       104.55220     0.065622878       3799.4882
0.250       106.56282     0.063112055       3869.0089
0.250       108.57344     0.062372271       4044.2001
0.250       110.58406     0.060197239       4124.0549
0.250       112.59468     0.058765040       4249.5497
0.250       114.60530     0.056282736       4291.9986
0.250       116.61592     0.055225610       4436.9476
0.250       118.62654     0.054293297       4591.5789
0.250       120.63716     0.052913451       4706.3003
0.250       122.64778     0.051636766       4826.2336
0.250       124.65840     0.050663987       4972.0356
0.250       126.66902     0.049079729       5053.3992
0.250       128.67964     0.048114136       5193.6468
0.250       132.70087     0.046003214       5446.0269
0.250       136.72211     0.044644080       5780.3005
0.250       140.74335     0.041600525       5875.6069
0.250       144.76459     0.041403698       6363.5055
0.250       148.78583     0.039971280       6669.6496
0.250       152.80707     0.038411363       6943.2099
0.250       156.82831     0.036805640       7192.1375
0.250       160.84954     0.035809528       7549.6767
0.250       164.87078     0.034423846       7815.5717
0.250       168.89202     0.032845265       8016.2348
0.250       172.91326     0.032723871       8570.7698
0.250       176.93450     0.032038776       8990.4976
0.250       180.95574     0.030237448       9076.7937
0.250       184.97698     0.029911667       9591.0001
0.250       188.99821     0.028946101       9899.9597
0.250       193.01945     0.027754427       10111.271
0.250       197.04069     0.027256722       10563.593
0.250       201.06193     0.026626192       10963.996
0.250       205.08317     0.026139424       11422.373
0.250       209.10441     0.025644832       11878.447
0.250       213.12565     0.024582290       12055.903
0.250       217.14688     0.024173227       12539.081
0.250       221.16812     0.023274004       12755.837
0.250       225.18936     0.023242783       13446.275
0.250       229.21060     0.022487186       13718.590
0.250       233.23184     0.022023425       14155.285
0.250       237.25308     0.021616645       14624.941
0.250       241.27432     0.021039106       14970.311
0.250       245.29555     0.020449528       15290.531
0.250       249.31679     0.019999870       15701.893
0.250       253.33803     0.020050078       16515.339
0.250       257.35927     0.019344180       16704.752
0.250       265.40175     0.018640198       17653.553
0.250       273.44422     0.018318996       18974.843
0.250       281.48670     0.017664113       19958.861
0.250       289.52918     0.016475627       20257.658
0.250       297.57166     0.016144263       21550.789
0.250       305.61413     0.015342797       22186.822
0.250       313.65661     0.015305614       23926.785
0.250       321.69909     0.014509878       24472.791
0.250       329.74156     0.014490445       26319.224
0.250       337.78404     0.013649762       26650.952
0.250       345.82652     0.013110480       27470.321
0.250       353.86900     0.012778912       28687.432
0.250       361.91147     0.012527915       30085.423
0.250       369.95395     0.012242952       31405.045
0.250       377.99643     0.011880002       32504.977
0.250       386.03891     0.011557442       33684.120
0.250       394.08138     0.011150632       34572.238
0.250       402.12386     0.010542125       34727.854
0.250       410.16634     0.010363625       36229.469
0.250       418.20881     0.010093380       37401.276
0.250       426.25129    0.0097412506       38219.244
0.250       434.29377    0.0097367843       40405.139
0.250       442.33625    0.0091268318       40017.310
0.250       450.37872    0.0090838136       42040.906
0.250       458.42120    0.0088213576       43052.638
0.250       466.46368    0.0086864476       44664.858
0.250       474.50615    0.0085851099       46466.682
0.250       482.54863    0.0080043196       45563.591
0.250       490.59111    0.0079312698       47442.985
0.250       498.63359    0.0078522183       49318.199
0.250       506.67606    0.0076605861       50480.474
0.250       514.71854    0.0074939573       51771.519
0.375     0.062831853       1733.0591     0.021778263
0.375      0.12566371       2683.0384      0.26972844
0.375      0.18849556       1068.2722      0.36245621
0.375      0.25132741       833.02640      0.66995958
0.375      0.31415927       591.21744      0.92868219
0.375      0.37699112       445.27187       1.2086175
0.375      0.43982297       359.70307       1.5504156
0.375      0.50265482       311.82564       2.0062805
0.375      0.56548668       259.86004       2.3805477
0.375      0.62831853       238.30434       2.9946207
0.375      0.69115038       215.32987       3.6015729
0.375      0.75398224       193.63114       4.2046398
0.375      0.81681409       181.60502       5.0138087
0.375      0.87964594       168.85615       5.8225180
0.375      0.94247780       156.31592       6.6295928
0.375       1.0053096       144.10584       7.4173949
0.375       1.0681415       134.37189       8.2959296
0.375       1.1309734       119.88785       8.7862294
0.375       1.1938052       121.09554       10.437556
0.375       1.2566371       109.34406       10.992464
0.375       1.3194689       107.85421       12.551766
0.375       1.3823008       103.68364       13.873567
0.375       1.4451326       98.988375       15.134831
0.375       1.5079645       90.909641       15.792596
0.375       1.5707963       87.892972       17.257745
0.375       1.6336282       83.759929       18.499765
0.375       1.6964600       77.701217       19.218920
0.375       1.7592919       76.405343       21.076946
0.375       1.8221237       72.027510       22.075079
0.375       1.8849556       70.728484       23.997609
0.375       1.9477874       68.244897       25.548484
0.375       2.0106193       65.662389       27.038119
0.375       2.0734512       62.498057       28.223976
0.375       2.1362830       59.201007       29.239889
0.375       2.1991149       57.470875       30.964338
0.375       2.2619467       55.012558       32.253675
0.375       2.3247786       52.920848       33.685409
0.375       2.3876104       50.541856       34.850727
0.375       2.4504423       48.650455       36.265243
0.375       2.5132741       47.464857       38.173503
0.375       2.5761060       45.123385       39.080770
0.375       2.6389378       44.398766       41.336018
0.375       2.7017697       42.623427       42.585681
0.375       2.7646015       41.922377       44.875964
0.375       2.8274334       39.944712       45.741110
0.375       2.8902652       38.280049       46.822635
0.375       2.9530971       37.673800       49.152189
0.375       3.0159289       36.419235       50.613270
0.375       3.0787608       34.734138       51.351676
0.375       3.1415927       34.150098       53.642849
0.375       3.2044245       32.584840       54.317026
0.375       3.2672564       31.687685       55.989992
0.375       3.3300882       31.075751       58.137868
0.375       3.3929201       29.961585       59.286516
0.375       3.4557519       29.712835       62.121513
0.375       3.5185838       28.681420       63.295757
0.375       3.5814156       27.806335       64.711011
0.375       3.6442475       26.721175       65.516305
0.375       3.7070793       26.069886       67.282950
0.375       3.7699112       25.250077       68.537194
0.375       3.8327430       24.468114       69.791072
0.375       3.8955749       24.153673       72.338269
0.375       3.9584067       23.605820       74.173813
0.375       4.0212386       22.954678       75.617268
0.375       4.1469023       21.548121       77.848650
0.375       4.2725660       20.326703       80.316271
0.375       4.3982297       19.441295       83.797136
0.375       4.5238934       18.480338       86.679673
0.375       4.6495571       17.538552       89.309724
0.375       4.7752208       16.725887       92.265600
0.375       4.9008845       16.195070       96.577621
0.375       5.0265482       15.353561       98.784531
0.375       5.1522120       14.641524       101.44665
0.375       5.2778757       13.929396       103.74806
0.375       5.4035394       13.445204       107.46638
0.375       5.5292031       13.077561       111.99139
0.375       5.6548668       12.534213       114.82447
0.375       5.7805305       12.039898       117.81379
0.375       5.9061942       11.538259       120.42973
0.375       6.0318579       11.118655       123.61632
0.375       6.1575216       10.630904       125.73561
0.375       6.2831853       10.376457       130.39441
0.375       6.4088490       10.007585       133.45648
0.375       6.5345127       9.6454412       136.34273
0.375       6.6601764       9.1262434       136.59019
0.375       6.7858401       8.8036055       139.36114
0.375       6.9115038       8.5853542       143.59725
0.375       7.0371675       8.2985700       146.50997
0.375       7.1628313       7.9607033       148.20944
0.375       7.2884950       7.7442116       151.90114
0.375       7.4141587       7.5372353       155.62091
0.375       7.5398224       7.2167088       156.70858
0.375       7.6654861       6.9890374       159.48018
0.375       7.7911498       6.7266802       161.16684
0.375       7.9168135       6.6071643       166.08737
0.375       8.0424772       6.3755859       168.01957
0.375       8.2938046       5.9267662       171.29688
0.375       8.5451320       5.7042912       180.31351
0.375       8.7964594       5.2766863       181.95134
0.375       9.0477868       5.0614213       189.91962
0.375       9.2991143       4.7334119       192.82765
0.375       9.5504417       4.4669735       197.13058
0.375       9.8017691       4.2952422       204.91385
0.375       10.053096       4.1181925       211.97100
0.375       10.304424       3.9132822       216.91150
0.375       10.555751       3.6598132       218.07035
0.375       10.807079       3.5546553       227.29648
0.375       11.058406       3.3547741       229.83234
0.375       11.309734       3.2602252       238.93236
0.375       11.561061       3.1670187       247.92137
0.375       11.812388       2.9621883       247.34097
0.375       12.063716       2.8514767       253.61993
0.375       12.315043       2.7623411       261.36978
0.375       12.566371       2.6226966       263.66222
0.375       12.817698       2.5563161       272.71870
0.375       13.069025       2.4387923       275.78756
0.375       13.320353       2.3186968       277.62682
0.375       13.571680       2.2526175       285.27162
0.375       13.823008       2.1540535       288.22683
0.375       14.074335       2.1137072       298.53740
0.375       14.325663       2.0357514       303.20695
0.375       14.576990       1.9238300       301.88430
0.375       14.828317       1.8758824       309.84998
0.375       15.079645       1.8162442       315.51342
0.375       15.330972       1.7426528       318.11944
0.375       15.582300       1.6856179       323.09039
0.375       15.833627       1.6695950       335.75511
0.375       16.084954       1.5767424       332.42258
0.375       16.587609       1.4929608       345.19940
0.375       17.090264       1.3853462       350.32804
0.375       17.592919       1.3261810       365.83628
0.375       18.095574       1.2374584       371.46504
0.375       18.598229       1.1860854       386.54580
0.375       19.100883       1.0977419       387.55278
0.375       19.603538       1.0494495       400.53013
0.375       20.106193       1.0111598       416.37017
0.375       20.608848      0.96177365       426.48550
0.375       21.111503      0.91371916       435.55242
0.375       21.614157      0.86443694       442.19976
0.375       22.116812      0.82743471       453.49405
0.375       22.619467      0.79902940       468.46821
0.375       23.122122      0.75843233       474.97435
0.375       23.624777      0.73694102       492.27313
0.375       24.127432      0.69678661       495.79636
0.375       24.630086      0.67421695       510.34954
0.375       25.132741      0.64534075       519.01383
0.375       25.635396      0.62399092       532.56009
0.375       26.138051      0.59607231       539.24832
0.375       26.640706      0.57297536       548.83700
0.375       27.143361      0.54812369       555.31535
0.375       27.646015      0.53473011       572.40384
0.375       28.148670      0.52076872       588.42186
0.375       28.651325      0.49416764       588.81477
0.375       29.153980      0.47703409       598.84333
0.375       29.656635      0.46393903       613.05124
0.375       30.159289      0.44865900       623.51939
0.375       30.661944      0.43436150       634.33789
0.375       31.164599      0.42457710       651.04568
0.375       31.667254      0.40947489       658.76231
0.375       32.169909      0.39711454       669.78518
0.375       33.175218      0.37345530       690.79670
0.375       34.180528      0.35245142       713.02675
0.375       35.185838      0.32978226       727.78188
0.375       36.191147      0.31755891       762.60846
0.375       37.196457      0.29833032       777.80796
0.375       38.201767      0.28793358       813.22912
0.375       39.207076      0.27078037       826.76257
0.375       40.212386      0.25714012       847.07065
0.375       41.217696      0.24520166       869.85084
0.375       42.223005      0.23811626       908.04368
0.375       43.228315      0.22277946       911.69658
0.375       44.233625      0.21629330       948.35492
0.375       45.238934      0.20313831       952.79441
0.375       46.244244      0.19427869       973.34873
0.375       47.249554      0.18951491       1012.7605
0.375       48.254863      0.18365250       1045.4189
0.375       49.260173      0.17716451       1072.8396
0.375       50.265482      0.17086130       1099.3185
0.375       51.270792      0.16606626       1133.8660
0.375       52.276102      0.15860158       1147.8559
0.375       53.281411      0.15354436       1176.6066
0.375       54.286721      0.15095538       1223.4879
0.375       55.292031      0.14373206       1230.8681
0.375       56.297340      0.13883878       1255.0027
0.375       57.302650      0.13652967       1301.4318
0.375       58.307960      0.13208115       1326.4615
0.375       59.313269      0.12714082       1344.0359
0.375       60.318579      0.12361209       1374.3094
0.375       61.323889      0.12124066       1416.4708
0.375       62.329198      0.11822442       1450.2808
0.375       63.334508      0.11496682       1479.6669
0.375       64.339818      0.11146593       1504.0140
0.375       66.350437      0.10362752       1533.4752
0.375       68.361056      0.10212329       1652.8040
0.375       70.371675     0.096031923       1695.4288
0.375       72.382295     0.090947953       1747.2708
0.375       74.392914     0.088486128       1845.6110
0.375       76.403533     0.082760662       1869.9696
0.375       78.414153     0.079943260       1952.6998
0.375       80.424772     0.077148698       2033.1451
0.375       82.435391     0.074637928       2118.2194
0.375       84.446011     0.071883094       2192.9788
0.375       86.456630     0.068779115       2251.7582
0.375       88.467249     0.066308222       2325.8688
0.375       90.477868     0.064120953       2406.0093
0.375       92.488488     0.061822668       2477.8844
0.375       94.499107     0.059887277       2560.2828
0.375       96.509726     0.058550616       2666.3366
0.375       98.520346     0.055667124       2696.7881
0.375       100.53096     0.054465515       2803.4411
0.375       102.54158     0.053805029       2938.9568
0.375       104.55220     0.051827461       3000.7497
0.375       106.56282     0.050972422       3124.8032
0.375       108.57344     0.048695559       3157.4060
0.375       110.58406     0.048217707       3303.3487
0.375       112.59468     0.046580362       3368.4239
0.375       114.60530     0.046014157       3508.9391
0.375       116.61592     0.044954253       3611.7241
0.375       118.62654     0.043443344       3673.9994
0.375       120.63716     0.041834124       3720.8677
0.375       122.64778     0.041039992       3835.8055
0.375       124.65840     0.040210354       3946.1425
0.375       126.66902     0.039036634       4019.3314
0.375       128.67964     0.038574066       4163.8507
0.375       132.70087     0.037796237       4474.4552
0.375       136.72211     0.035113451       4546.3206
0.375       140.74335     0.033245641       4695.5734
0.375       144.76459     0.032312144       4966.1869
0.375       148.78583     0.031285932       5220.4032
0.375       152.80707     0.030004763       5423.6389
0.375       156.82831     0.029246731       5715.0619
0.375       160.84954     0.028244141       5954.6759
0.375       164.87078     0.027378122       6215.9142
0.375       168.89202     0.026586148       6488.6309
0.375       172.91326     0.025796841       6756.4985
0.375       176.93450     0.025244391       7083.9048
0.375       180.95574     0.023778273       7137.8536
0.375       184.97698     0.023818739       7637.3386
0.375       188.99821     0.023032355       7877.3783
0.375       193.01945     0.022508685       8200.1846
0.375       197.04069     0.021692122       8406.9810
0.375       201.06193     0.021101566       8689.0936
0.375       205.08317     0.020787184       9083.5578
0.375       209.10441     0.020433307       9464.5174
0.375       213.12565     0.019568817       9597.1431
0.375       217.14688     0.019111483       9913.4647
0.375       221.16812     0.018961192       10392.104
0.375       225.18936     0.018055836       10445.554
0.375       229.21060     0.017984538       10971.693
0.375       233.23184     0.017673185       11359.222
0.375       237.25308     0.017255921       11674.653
0.375       241.27432     0.016878692       12009.981
0.375       245.29555     0.016177030       12095.897
0.375       249.31679     0.015883717       12470.303
0.375       253.33803     0.015627541       12872.476
0.375       257.35927     0.015234417       13155.748
0.375       265.40175     0.015118695       14318.447
0.375       273.44422     0.014412992       14928.999
0.375       281.48670     0.014008262       15828.077
0.375       289.52918     0.013051793       16047.873
0.375       297.57166     0.012769584       17045.970
0.375       305.61413     0.012379553       17901.752
0.375       313.65661     0.012142217       18981.547
0.375       321.69909     0.011696931       19728.391
0.375       329.74156     0.011435152       20769.847
0.375       337.78404     0.010885531       21253.833
0.375       345.82652     0.010460135       21917.067
0.375       353.86900     0.010090536       22652.287
0.375       361.91147    0.0099829592       23973.785
0.375       369.95395    0.0095193495       24418.588
0.375       377.99643    0.0090304248       24708.224
0.375       386.03891    0.0091162110       26569.162
0.375       394.08138    0.0083861981       26001.184
0.375       402.12386    0.0083094707       27373.047
0.375       410.16634    0.0081487344       28486.590
0.375       418.20881    0.0078130263       28951.368
0.375       426.25129    0.0077886462       30558.312
0.375       434.29377    0.0077054375       31975.574
0.375       442.33625    0.0074285218       32570.936
0.375       450.37872    0.0070091674       32439.211
0.375       458.42120    0.0068832624       33593.764
0.375       466.46368    0.0067118976       34511.916
0.375       474.50615    0.0066432771       35956.563
0.375       482.54863    0.0065124684       37071.414
0.375       490.59111    0.0062042851       37112.569
0.375       498.63359    0.0059348128       37275.362
0.375       506.67606    0.0058809846       38753.548
0.375       514.71854    0.0057592305       39787.271
0.500     0.062831853       1550.8083     0.019488032
0.500      0.12566371       2403.6278      0.24163902
0.500      0.18849556       948.21655      0.32172230
0.500      0.25132741       731.74768      0.58850640
0.500      0.31415927       515.31400      0.80945334
0.500      0.37699112       387.62379       1.0521412
0.500      0.43982297       309.49245       1.3339945
0.500      0.50265482       264.70378       1.7030993
0.500      0.56548668       219.76829       2.0132718
0.500      0.62831853       200.30442       2.5170995
0.500      0.69115038       181.90858       3.0425737
0.500      0.75398224       161.74359       3.5122116
0.500      0.81681409       149.96890       4.1403887
0.500      0.87964594       138.07925       4.7612655
0.500      0.94247780       127.89124       5.4240594
0.500       1.0053096       117.51838       6.0488891
0.500       1.0681415       108.89808       6.7232124
0.500       1.1309734       97.968888       7.1798531
0.500       1.1938052       98.306546       8.4733101
0.500       1.2566371       89.527087       9.0002444
0.500       1.3194689       87.891235       10.228532
0.500       1.3823008       82.964378       11.101191
0.500       1.4451326       79.298319       12.124319
0.500       1.5079645       73.219564       12.719520
0.500       1.5707963       70.010725       13.746574
0.500       1.6336282       66.676598       14.726629
0.500       1.6964600       62.119248       15.364815
0.500       1.7592919       61.309695       16.912706
0.500       1.8221237       58.022880       17.782923
0.500       1.8849556       56.522871       19.177758
0.500       1.9477874       54.871959       20.542127
0.500       2.0106193       52.911519       21.787632
0.500       2.0734512       49.252214       22.242185
0.500       2.1362830       47.102522       23.264342
0.500       2.1991149       46.694317       25.158111
0.500       2.2619467       44.010345       25.803115
0.500       2.3247786       42.929209       27.325488
0.500       2.3876104       40.838078       28.159565
0.500       2.4504423       39.531617       29.467838
0.500       2.5132741       39.166185       31.499315
0.500       2.5761060       37.532835       32.506694
0.500       2.6389378       37.179105       34.614389
0.500       2.7017697       35.141939       35.110818
0.500       2.7646015       33.998453       36.393770
0.500       2.8274334       32.539670       37.261518
0.500       2.8902652       31.547152       38.587222
0.500       2.9530971       30.851310       40.251034
0.500       3.0159289       29.423952       40.891645
0.500       3.0787608       28.682006       42.404079
0.500       3.1415927       28.046714       44.055675
0.500       3.2044245       26.833000       44.729045
0.500       3.2672564       25.903986       45.770588
0.500       3.3300882       25.539608       47.780611
0.500       3.3929201       24.645577       48.767460
0.500       3.4557519       23.924195       50.019031
0.500       3.5185838       23.083151       50.941185
0.500       3.5814156       22.499563       52.361071
0.500       3.6442475       21.737841       53.297920
0.500       3.7070793       21.042321       54.307467
0.500       3.7699112       20.493480       55.626193
0.500       3.8327430       19.920674       56.820285
0.500       3.8955749       19.548153       58.545115
0.500       3.9584067       19.080781       59.955310
0.500       4.0212386       18.507477       60.967305
0.500       4.1469023       17.354045       62.696370
0.500       4.2725660       16.270861       64.290548
0.500       4.3982297       15.813497       68.160366
0.500       4.5238934       15.228738       71.428456
0.500       4.6495571       14.431843       73.489759
0.500       4.7752208       13.758602       75.897060
0.500       4.9008845       13.219442       78.832770
0.500       5.0265482       12.674206       81.545610
0.500       5.1522120       11.915831       82.561155
0.500       5.2778757       11.457781       85.339137
0.500       5.4035394       11.180260       89.362876
0.500       5.5292031       10.690061       91.545724
0.500       5.6548668       10.182948       93.284803
0.500       5.7805305       9.9004582       96.878776
0.500       5.9061942       9.2864998       96.927158
0.500       6.0318579       8.9941019       99.995710
0.500       6.1575216       8.6403670       102.19280
0.500       6.2831853       8.5238694       107.11410
0.500       6.4088490       8.0274393       107.05018
0.500       6.5345127       7.7364682       109.35852
0.500       6.6601764       7.5572987       113.10819
0.500       6.7858401       7.2681274       115.05451
0.500       6.9115038       7.0728356       118.29911
0.500       7.0371675       6.7109228       118.48031
0.500       7.1628313       6.6338096       123.50582
0.500       7.2884950       6.3881230       125.30174
0.500       7.4141587       6.1163449       126.28386
0.500       7.5398224       5.8843070       127.77589
0.500       7.6654861       5.6848392       129.72018
0.500       7.7911498       5.4916419       131.57614
0.500       7.9168135       5.3979388       135.69050
0.500       8.0424772       5.2070255       137.22381
0.500       8.2938046       4.8893801       141.31409
0.500       8.5451320       4.6501212       146.99104
0.500       8.7964594       4.4580928       153.72450
0.500       9.0477868       4.1468637       155.60269
0.500       9.2991143       3.9609087       161.35776
0.500       9.5504417       3.6598475       161.51156
0.500       9.8017691       3.4851419       166.26626
0.500       10.053096       3.3094459       170.34332
0.500       10.304424       3.1337596       173.70291
0.500       10.555751       2.9932604       178.35374
0.500       10.807079       2.8876993       184.64909
0.500       11.058406       2.7588281       189.00466
0.500       11.309734       2.6457718       193.90087
0.500       11.561061       2.5330116       198.28987
0.500       11.812388       2.4305383       202.94852
0.500       12.063716       2.2940784       204.04305
0.500       12.315043       2.1844824       206.69341
0.500       12.566371       2.1415965       215.29676
0.500       12.817698       2.0454765       218.22016
0.500       13.069025       1.9718508       222.98411
0.500       13.320353       1.8641665       223.20409
0.500       13.571680       1.8194947       230.42092
0.500       13.823008       1.7516944       234.38847
0.500       14.074335       1.6913546       238.88484
0.500       14.325663       1.6307557       242.88646
0.500       14.576990       1.5760257       247.30741
0.500       14.828317       1.5358988       253.69299
0.500       15.079645       1.4482441       251.58535
0.500       15.330972       1.4077154       256.97696
0.500       15.582300       1.3783938       264.20329
0.500       15.833627       1.3359701       268.66322
0.500       16.084954       1.2877965       271.50448
0.500       16.587609       1.1908102       275.33676
0.500       17.090264       1.1494258       290.66820
0.500       17.592919       1.0682565       294.68601
0.500       18.095574       1.0250727       307.71028
0.500       18.598229      0.95635079       311.67518
0.500       19.100883      0.90633142       319.97618
0.500       19.603538      0.85847433       327.64305
0.500       20.106193      0.81841799       337.00393
0.500       20.608848      0.78360699       347.47991
0.500       21.111503      0.74520434       355.22463
0.500       21.614157      0.71062404       363.51730
0.500       22.116812      0.67796573       371.57424
0.500       22.619467      0.64939045       380.73540
0.500       23.122122      0.62449238       391.09338
0.500       23.624777      0.59341628       396.39928
0.500       24.127432      0.56582068       402.60796
0.500       24.630086      0.54141625       409.82585
0.500       25.132741      0.52112019       419.10972
0.500       25.635396      0.49652115       423.76795
0.500       26.138051      0.48111287       435.24805
0.500       26.640706      0.46972833       449.93957
0.500       27.143361      0.44805989       453.93867
0.500       27.646015      0.43421777       464.81003
0.500       28.148670      0.42236781       477.23767
0.500       28.651325      0.40441473       481.87163
0.500       29.153980      0.38468145       482.90872
0.500       29.656635      0.37790441       499.36468
0.500       30.159289      0.36359503       505.30257
0.500       30.661944      0.35220684       514.35991
0.500       31.164599      0.34084324       522.64834
0.500       31.667254      0.32913370       529.50958
0.500       32.169909      0.32075798       540.99994
0.500       33.175218      0.30506215       564.28689
0.500       34.180528      0.28081326       568.09919
0.500       35.185838      0.27094566       597.93799
0.500       36.191147      0.25633910       615.59086
0.500       37.196457      0.24175715       630.31017
0.500       38.201767      0.23329239       658.90252
0.500       39.207076      0.21820102       666.22422
0.500       40.212386      0.20810991       685.55538
0.500       41.217696      0.19515881       692.32425
0.500       42.223005      0.18770536       715.80438
0.500       43.228315      0.18433966       754.38659
0.500       44.233625      0.17821344       781.39081
0.500       45.238934      0.16776620       786.88600
0.500       46.244244      0.16146479       808.94901
0.500       47.249554      0.15538035       830.34675
0.500       48.254863      0.15006695       854.23738
0.500       49.260173      0.14653261       887.34464
0.500       50.265482      0.13983429       899.69124
0.500       51.270792      0.13483137       920.60069
0.500       52.276102      0.13125819       949.96208
0.500       53.281411      0.12577352       963.79936
0.500       54.286721      0.12212028       989.78049
0.500       55.292031      0.11748367       1006.0866
0.500       56.297340      0.11461501       1036.0373
0.500       57.302650      0.11091772       1057.2929
0.500       58.307960      0.10788565       1083.4715
0.500       59.313269      0.10492348       1109.1711
0.500       60.318579      0.10178686       1131.6583
0.500       61.323889     0.097532851       1139.4893
0.500       62.329198     0.096324023       1181.6245
0.500       63.334508     0.093649272       1205.3020
0.500       64.339818     0.090881670       1226.2698
0.500       66.350437     0.084814557       1255.0818
0.500       68.361056     0.080904521       1309.3910
0.500       70.371675     0.078941698       1393.7035
0.500       72.382295     0.075473178       1449.9731
